authorID,authorName
1239,Greg Tang
1240,Evan Solomon
1241,George      Young
1242,Carolyn  Andrews
1243,Karen Swenson
1244,N.K. Sandars
1245,Geoffrey Wall
1246,Frank P. Incropera
1247,Alison Bechdel
1248,Arnold Gingrich
1249,Thomas  Fuchs
1250,Christopher Prendergast
1251,Sally Smith O'Rourke
1252,Anders Nilsen
1253,Kristi Gold
1254,Lillian Hoban
1255,Richard J. Foster
1256,彭倩文
1257,Peter Škerl
1258,Arthur Nersesian
1259,John Grogan
1260,Brian Ajhar
1261,Bob      Smith
1262,G.R. Thompson
1263,Clifford E. Landers
1264,Nancy Varian Berberick
1265,Rula Lenska
1266,William Kalush
1267,Jon Agar
1268,Henry Kuttner
1269,Chris Sabatino
1270,Jeffrey Eugenides
1271,Allan Ulrich
1272,Juliet McMaster
1273,Jean Stein
1274,Richard Chasemore
1275,Anna Wintour
1276,Kazuo Ishiguro
1277,Fiona Walker
1278,Anne Macdonald
1279,Roger Zelazny
1280,Rich Rankin
1281,William H. Terbo
1282,Piotr W. Cholewa
1283,Troy Denning
1284,Anita Hoffman
1285,Tite Kubo
1286,Daniel Vozzo
1287,Elizabeth Lowell
1288,Iris Murdoch
1289,Linda M. Shires
1290,Miguel de Cervantes Saavedra
1291,Roff Smith
1292,Florence Mortimer
1293,Natalie Dunbar
1294,Barbara Bray
1295,Stuart Immonen
1296,Marc Platt
1297,Ian M. Cuthbertson
1298,Shawn Fillbach
1299,William H. Press
1300,Gabrielle Weiss
1301,Howard Waldrop
1302,Giray Fidan
1303,Pierre Boulle
1304,Mona Mulhair
1305,Timothy Moriarty
1306,Margot Patterson Doss
1307,Herb Johnson
1308,Joseph Iorillo
1309,Harrison Cady
1310,Karl Jaspers
1311,Erica Jong
1312,R. Scott Smith
1313,Richard Sapir
1314,Steven D. Levitt
1315,George Eliot
1316,Hildegarde Hoyt Swift
1317,Meredith Daneman
1318,Mauricio Molina
1319,Michael B. Oren
1320,Jane Yolen
1321,Philip Vellacott
1322,Esther M. Friesner
1323,John M. Barry
1324,Rufus Goodwin
1325,William Jefferies
1326,Jim Lehrer
1327,Joan Marcus
1328,Thomas J. Harper
1329,Elizabeth Stuart Phelps
1330,John Henry Newman
1331,Michael Bair
1332,Rumi
1333,Patricia Brabant
1334,Max Allan Collins
1335,Tom Hunter
1336,William Saroyan
1337,Anne Morrow Lindbergh
1338,Gary Smalley
1339,Robin Preiss Glasser
1340,Jack Williamson
1341,Hiromu Arakawa
1342,Eugene Linden
1343,Paul Simpson
1344,"John ""Red"" Shea"
1345,Arthur Golden
1346,Mechtild Sandberg-Ciletti
1347,Anna Moschovakis
1348,Rich Amtower
1349,David S. Reynolds
1350,Stephen Coonts
1351,David Hatcher Childress
1352,Maureen Kovacs
1353,Ivan Klíma
1354,Jennifer Crusie
1355,Kurt Busiek
1356,Arthur Conan Doyle
1357,William Westney
1358,India Edghill
1359,Norman Kolpas
1360,Michelle Sagara West
1361,James Mangold
1362,Roxane Azimi
1363,Natasha Pyne
1364,Carol Dommermuth-Costa
1365,Richard D. Bartlett
1366,Wesley Martin
1367,Jane Carruth
1368,Alice Hudson
1369,G. Edward White
1370,Arkangel Cast
1371,Tim Johnston
1372,Amy Sedaris
1373,Joe Kubert
1374,Constance Garnett
1375,Patrick Wormald
1376,Neville Teller
1377,Marilynne Robinson
1378,Hilary Knight
1379,Kim Edwards
1380,P.J. Tracy
1381,Clement C. Moore
1382,Silvia Alemany
1383,Alexander O. Smith
1384,Rachel Lichtenstein
1385,Gabi Payn
1386,Lynne Ann DeSpelder
1387,Mary Kinzie
1388,Megan McCafferty
1389,Sylvia Townsend Warner
1390,David P. DeWitt
1391,Carlo Capararo
1392,J. Gregory Keyes
1393,Saul Bellow
1394,David Malouf
1395,Donald Zochert
1396,Matthew Barber
1397,Jeremy Roberts
1398,Karen Tei Yamashita
1399,Bonnie Burton
1400,Francis Ray
1401,Leonore Fleischer
1402,Marion Post Wolcott
1403,Christopher Ricks
1404,John  Baxter
1405,Nancy MacDonell Smith
1406,Jim Northrup
1407,Thomas Bailey Saunders
1408,Vasili Mitrokhin
1409,Mark S. Boyce
1410,Chase Hensel
1411,Ruth R. Wisse
1412,Joseph O'Connor
1413,Natalie Babbitt
1414,Paul A. Sabatier
1415,Lonely Planet
1416,Arto Häilä
1417,Graham Greene
1418,Rich Hedden
1419,Fred Goodman
1420,Michael F. Roizen
1421,Suzanne Jill Levine
1422,Junichi Satō
1423,Jon Ronson
1424,Shiva Naipaul
1425,Mercer Mayer
1426,Robert Scholes
1427,Gerard Stembridge
1428,Gregory Rabassa
1429,Elizabeth A. Schultz
1430,Maxim Gorky
1431,Joan Chen
1432,Mary Walton
1433,Alexander Heidel
1434,Tracy Kidder
1435,Steven Lattimore
1436,Nicholas Wright
1437,Herbert R. Lottman
1438,Dawn Sirett
1439,Janet Brennan Croft
1440,Frederick Douglass
1441,Hank Wagner
1442,J. Robert King
1443,Robert Nye
1444,Cecil Murphey
1445,Kathy Hicks
1446,Iain Levison
1447,Nick Eggenhofer
1448,Alison Weir
1449,Jan M. Kriebs
1450,Colin Brake
1451,H. Lee Shapiro
1452,George H. Wood
1453,Anna Paterson
1454,Larousse
1455,Oscar Ratti
1456,Genevieve Gorman
1457,Jill Colella
1458,Lani Diane Rich
1459,Amy Goldman Koss
1460,Diablo Cody
1461,Guillermo Suazo Pascual
1462,Henning Mankell
1463,Geoffrey S. Kirk
1464,Irv Novack
1465,Josiah Bunting
1466,Todd Davis
1467,Marc Cotta Vaz
1468,Todd Field
1469,Avatar Polymorph
1470,Edward Bryant
1471,Charles S. Anderson Design Company
1472,Darick Robertson
1473,Peter Robinson
1474,Hazel E. Barnes
1475,Amanda Root
1476,Mymi Doinet
1477,Todd Telander
1478,Virginia Lee Burton
1479,Sheila Murnaghan
1480,Mary Chambers
1481,William Lach
1482,Barbara Wright
1483,Claire Freches-Thory
1484,Edward Lewis Wallant
1485,David Northrup
1486,Emilie Rose
1487,Lisa Romerein
1488,Thomas Sowell
1489,Diana Castellanos
1490,Terry  Taylor
1491,Margaret Crosland
1492,Jay Snyder
1493,Robert Frost
1494,René Descartes
1495,Sylvia Day
1496,Jon Singer
1497,Mick Rock
1498,Robert J. Ray
1499,E. Hoffmann Price
1500,Charlton Heston
1501,Richard A. Hawley
1502,Spencer Johnson
1503,Ellen Archer
1504,Jack Dann
1505,Richard Johnsonbaugh
1506,Jenesha de Rivera
1507,Lyn Macdonald
1508,Diethard Herles
1509,P.D. James
1510,Bruce Harbert
1511,Junichi Imura
1512,H. Havelock Ellis
1513,James Kahn
1514,Shara Kay
1515,Gerald Bevan
1516,Tom Brevoort
1517,Maria Skobtsova
1518,Henry Vizetelly
1519,Hugh Grant
1520,Jerome K. Jerome
1521,Aine Greaney
1522,Anne Tyler
1523,Theodore Sturgeon
1524,Stephen H. Rose
1525,Dave Thomas
1526,Frank Moss
1527,Sandra M. Gilbert
1528,Bram Stoker
1529,Carol Marinelli
1530,Czesław Miłosz
1531,E.J. Wagner
1532,John M. Hull
1533,Peter Walsh
1534,Wayne Johnston
1535,Graham Swift
1536,David J. Chalmers
1537,John  Butman
1538,Chuck Hustmyre
1539,Alexandre Dumas
1540,Carolyn Korsmeyer
1541,Rich Handley
1542,Camila Batlles
1543,Roger Scruton
1544,John Banville
1545,William Blake
1546,Elizabeth Plater-Zyberk
1547,Mark Polizzotti
1548,Tim Cahill
1549,Herbert J. Hunt
1550,Julian Barnes
1551,Edward Steers Jr.
1552,Frank Gannon
1553,Heather Graham
1554,Karl Marx
1555,Mark Hussey
1556,John Guare
1557,Marty Matlock
1558,John Knowles
1559,Tony Schwartz
1560,Nicholas Grene
1561,Laurel Thatcher Ulrich
1562,Tucker Max
1563,Jesse Cohen
1564,James Watling
1565,Justin Taylor
1566,Jonathan Kozol
1567,Joe R. Lansdale
1568,Edith Wharton
1569,Christopher Moore
1570,Ruby K. Payne
1571,Lisa Pentreath
1572,Ryū Murakami
1573,Margaret Cohen
1574,Karen Ritz
1575,Seth Mason
1576,Woody Hochswender
1577,Louis de Bernières
1578,James Mullaney
1579,Michael   Collier
1580,David J. Skal
1581,Richard Poe
1582,Jane Feather
1583,Noel Malcolm
1584,Ann Hodgman
1585,Carol Belanger Grafton
1586,Billy Mills
1587,Robin M. Akert
1588,Mark  Johnson
1589,Douglas Gresham
1590,Janni Lee Simner
1591,Steven Marcus
1592,Diskin Clay
1593,Richard D. Woods
1594,Ramanuja
1595,W. Michael Kelley
1596,Gray Jolliffe
1597,Collin Deckerman
1598,Geoff Johns
1599,John Hemingway
1600,Loral Dean
1601,Tom D. Crouch
1602,Anya Seton
1603,John  Compton
1604,Neil Taylor
1605,Omar Rayyan
1606,John Wooden
1607,Julie Powell
1608,Mary Battiata
1609,Mark Kurlansky
1610,Ruby Dee
1611,Sheri S. Tepper
1612,Ali Vali
1613,Malvina G. Vogel
1614,Sy Montgomery
1615,Hoa Loranger
1616,Brigid Avison
1617,Katherine Thanas
1618,Patricia A. McKillip
1619,Fiona Patton
1620,Leinil Francis Yu
1621,David   Lloyd
1622,Scott Washburn
1623,Regina Jehn
1624,Kira Obolensky
1625,Charles Hirshberg
1626,Lovern Kindzierski
1627,Joel Lane
1628,Rough Guides
1629,Fari Amini
1630,Rhoda R. Gilman
1631,Li Ho
1632,Gordon Hutner
1633,صنع الله إبراهيم
1634,Richard Rutherford
1635,Gwen Ellery
1636,James L. Stokesbury
1637,Richard Buskin
1638,Frank Justus Miller
1639,Kristine Sandoe
1640,John T. Cullen
1641,Jesse Gale
1642,Alison Anderson
1643,Philip Dutre
1644,Python Bonkers
1645,Laura Parkinson
1646,David Bordwell
1647,Cris Dornaus
1648,Sam Keen
1649,Molly Bang
1650,Judith M. Meloy
1651,Rama Prasada
1652,Atul Gawande
1653,A.J. Ayer
1654,Craig Raine
1655,Daerick Gröss
1656,Jonathan Carroll
1657,Margaret Weiss
1658,Jules Verne
1659,Stuart Dybek
1660,Robert Doisneau
1661,Chris Pratley
1662,Mike Mignola
1663,Donald T. Phillips
1664,Selina Rosen
1665,Richard  Hull
1666,Pat Conroy
1667,Elie Wiesel
1668,Phillip Lopate
1669,Ford Madox Ford
1670,James Purdy
1671,William S. Burroughs
1672,Joanna Trzeciak
1673,伊藤潤二
1674,Michael Grosberg
1675,Cara Williams
1676,Pythagoras
1677,Richard Proenneke
1678,Ian Patterson
1679,Yochai Benkler
1680,Jeanette Winterson
1681,Mary K. Baxter
1682,Jeff Hawkins
1683,Michael   Lewis
1684,Ian Glasper
1685,Karen Lawrence
1686,Mœbius
1687,Martin Ostwald
1688,Robbie Stamp
1689,Niall Brady
1690,Eudora Welty
1691,Baruch Spinoza
1692,John McLusky
1693,Paco Medina
1694,Paul Brooks
1695,Russ Heath
1696,Bodie Thoene
1697,Kristin Harmel
1698,Christopher Flavin
1699,Wallace Tripp
1700,Tania Stern
1701,Jim  Murphy
1702,Alice Kaplan
1703,Glyn Davies
1704,Mary Downing Hahn
1705,Weldon Thornton
1706,Krishna Winston
1707,Jaime Hernández
1708,Robert A. Maguire
1709,Charles Kingsley
1710,ZBS Foundation
1711,Camino Estañ Requeni
1712,Moura Budberg
1713,Frank Morrison
1714,Michael Basker
1715,Peter Handke
1716,Morgan Hawke
1717,Leonard Peikoff
1718,S. Douglas Olson
1719,Fran Warde
1720,Jason Holt
1721,Margaret George
1722,Deborah Gregory
1723,R.W. Franklin
1724,志水 ゆき
1725,Edmond Rostand
1726,Diane Goode
1727,Abolqasem Ferdowsi
1728,Steve Jamison
1729,Lawrence M. Krauss
1730,Elisabeth Kübler-Ross
1731,Steve Parkhouse
1732,Roger Lowenstein
1733,Hugh Fraser
1734,Italo Calvino
1735,R.L. Wilson
1736,David     Payne
1737,Elizabeth Wein
1738,Carrie Channell
1739,Meg Cabot
1740,Nadine Cohodas
1741,Grant Blackwood
1742,Kate Wheeler
1743,Glenn McCoy
1744,Bill Willingham
1745,John Tigges
1746,Peter Tremayne
1747,Bob McLeod
1748,Bill Pronzini
1749,Michael Horowitz
1750,Naomi Duguid
1751,James C. Mitchell
1752,Adolfo Pérez Perdomo
1753,John Major Jenkins
1754,Judith Norman
1755,Maurice Cranston
1756,Myra Jehlen
1757,James D. Macdonald
1758,Neil Armstrong
1759,Alexander Scourby
1760,Wendy B. Faris
1761,Roger Shattuck
1762,Horacio Elena
1763,Ernest Gellner
1764,Bob Lappan
1765,Melanie Acevedo
1766,Gregory Claeys
1767,Moonshine
1768,James   McBride
1769,Jeanne D'Haem
1770,Olly Wicken
1771,Will Patten
1772,Gordon McMullan
1773,Kim Harrison
1774,Michael T. Smith
1775,Alisa Freedman
1776,John Welcome
1777,G.E. Bentley Jr.
1778,Jane Jeong Trenka
1779,Peter R.L. Brown
1780,Harvey Kidder
1781,Frances Hodgson Burnett
1782,James Anderson
1783,Phillips Bradley
1784,William Easterly
1785,Corinna Milborn
1786,Barthe DeClements
1787,R.M. Frazer
1788,Joe Gores
1789,Gertrud Jaron Lewis
1790,Siegfried Engelmann
1791,Howard  Kaplan
1792,J.M. Edmonds
1793,Jim Toomey
1794,Patricia Thomas
1795,Robin Norwood
1796,Sarah Susanka
1797,Jonathan Harr
1798,Howard Nemerov
1799,Georgette Heyer
1800,Cecil Hemley
1801,George Balanchine
1802,Charles Todd
1803,Jean Stone
1804,Guy Francis
1805,Lionel Trilling
1806,Henri Blocher
1807,R.C.S. Libri
1808,Samuel West
1809,Rebecca Solnit
1810,T.B. Bottomore
1811,Eric     Weiner
1812,Steve Allen
1813,John Terra
1814,Sarah Webb
1815,Joseph Wood Crutch
1816,Betty Neels
1817,Scott O'Dell
1818,Ian C. Storey
1819,Matt Wagner
1820,Melanie Rawn
1821,G.P. Goold
1822,Michael S. Horton
1823,Paige Williams
1824,Andrew J. Offutt
1825,Patricia McCormick
1826,Donald Keene
1827,Anita Desai
1828,Jeffery Hudson
1829,John Hodgman
1830,Herbert Asbury
1831,Cynthia Rylant
1832,Edward A. Bloom
1833,David Skilton
1834,方郁仁
1835,Marion Woodman
1836,Homer
1837,Blake Nelson
1838,Shelagh McNicholas
1839,Nelson Mandela
1840,Steve Leialoha
1841,Ben Avery
1842,C.J. Friedrich
1843,Ryōtarō Shiba
1844,Bob Colacello
1845,Yuji Oniki
1846,Aaron Medwin
1847,Ann-Marie MacDonald
1848,Joshua Ferris
1849,Jerome Agel
1850,Winston S. Churchill
1851,John Carratello
1852,Sayadaw U. Pandita
1853,Efraim Turban
1854,Dean Wesley Smith
1855,Theodore F. Cook
1856,Kim Deitch
1857,Kam Mak
1858,Rick Geary
1859,Marsha Collier
1860,André Maurois
1861,Richard Isanove
1862,Frances Mayes
1863,Bill Bryson
1864,Robert Hapgood
1865,David Magarshack
1866,Alice Medrich
1867,Judi Barrett
1868,Robert Mayhew
1869,جبران خليل جبران
1870,John Einarson
1871,William Gillis
1872,Javier Pulido
1873,Arthur  Miller
1874,Rob Pepper
1875,Catherine Camus
1876,Zeno of Elea
1877,Richard P. Feynman
1878,Liz Palika
1879,John   Martin
1880,Peter Isler
1881,Darcey Bussell
1882,Ernst Kaiser
1883,Michael Connelly
1884,Janet Valade
1885,Ann Granger
1886,Victoria Rowe Holbrook
1887,Bob McCabe
1888,Poppy Z. Brite
1889,Enrico Marini
1890,Robert E. Vardeman
1891,Lisa Loomer
1892,Roy Dotrice
1893,Michelle Feynman
1894,Lester del Rey
1895,T.Z. Lavine
1896,Tim Bogenn
1897,Robert E. Barnes
1898,Kenneth Rexroth
1899,Garry Nelson
1900,Bryan Lee O'Malley
1901,Carol Lee
1902,Danuta Borchardt
1903,William T. Vetterling
1904,Matthew Scully
1905,Terry Gilliam
1906,Albert Hackett
1907,Terry Cooper
1908,Alexander Theroux
1909,Marina Belozerskaya
1910,Mary Miller Doyle
1911,Ciruelo Cabral
1912,Lars Jensen
1913,Marianne Williamson
1914,Jessica Adams
1915,Mark Salisbury
1916,Gotthold Ephraim Lessing
1917,Ingri d'Aulaire
1918,Lisa S.  French
1919,F.P. Long
1920,Abbie Hoffman
1921,Marc Cashman
1922,José Saramago
1923,Marguerite Yourcenar
1924,Joseph J. Ellis
1925,Joyce Carol Oates
1926,Nikos Kazantzakis
1927,Lisanne Norman
1928,Ralph Ellison
1929,Kathryn H. Kidd
1930,J.K.羅琳
1931,Mike Allred
1932,David W. Mount
1933,Gail Godwin
1934,Françoise Adelstain
1935,Hiroshi Aida
1936,Peter Watson
1937,Víctor Jiménez
1938,Keri Hulme
1939,Malachy McCourt
1940,Jenny Hendy
1941,Rebecca J. Donatelle
1942,Robin Ellis
1943,Mitchell Gaynor
1944,Margaret Mauldon
1945,Russ Kick
1946,Peter D'Epiro
1947,Bruce Alvin King
1948,Jamie Jensen
1949,Mark Lewis
1950,Eric Schlosser
1951,Randy Shilts
1952,Cheryl Henson
1953,Rudolph W. Giuliani
1954,James   Paul
1955,Katrina Service
1956,Donna Leon
1957,Robert Zemeckis
1958,Raymond Benson
1959,Jean Sasson
1960,Michèle Roberts
1961,S.L. Viehl
1962,Kevin Waltman
1963,Charles Larson
1964,Sidney Sheldon
1965,Cynthia Ozick
1966,Gary Handwerk
1967,Hans Walter Gabler
1968,David Alabort
1969,Richard Brzezinski
1970,Richard Hofstadter
1971,John J. Neumaier
1972,Moses Hadas
1973,Jakuchō Seitouchi
1974,Anna Okabe
1975,Kieron Dwyer
1976,Howard Stern
1977,G. Aroul
1978,Jed Carleton
1979,Jaid Black
1980,Judy Tam Sargent
1981,Richard Lannon
1982,Luigi  Barzini
1983,Adam Haslett
1984,I. William Zartman
1985,Paul Robert Magocsi
1986,Alexis de Tocqueville
1987,Shana Abe
1988,Sonallah Ibrahim
1989,B.J. McCall
1990,Peter     Brown
1991,Douglas Preston
1992,William Martin
1993,Jonathan Franzen
1994,Jim Norton
1995,Tom Hunt
1996,Arthur H. Samuelson
1997,Anthony Kenny
1998,Joseph E. Stiglitz
1999,John Grisham
2000,Jon de Burgh Miller
2001,Amir D. Aczel
2002,James H. Justus
2003,V.C. Andrews
2004,Paige Kimble
2005,Mark Mazower
2006,Mayu Shinjō
2007,Ganganatha Jha
2008,Alicia Suskin Ostriker
2009,Jean Rhys
2010,Michael Vitez
2011,Margaret Sidney
2012,Brad Inwood
2013,Luanne Rice
2014,Joyce Meyer
2015,Robert Shapard
2016,D.J. Taylor
2017,Ken Follett
2018,Alisa Klayman-Grodsky
2019,Richard S. Hartmetz
2020,Caitlin Brennan
2021,Devon Monk
2022,Maurice Merleau-Ponty
2023,Sidney Monas
2024,Betty Mahmoody
2025,Rupert Pole
2026,Sean Smith
2027,Peter Davison
2028,W. Jason Gilmore
2029,Pauline Baynes
2030,YKids
2031,Juliette Aristides
2032,James Baldwin
2033,Daniel Simon
2034,Francis Maynell
2035,Michael Fiedrowicz
2036,Jessie Coulson
2037,James Lundquist
2038,Artemis Cooper
2039,Paul   Wright
2040,Leonard W. Shortall
2041,Red  Smith
2042,Edgar Rosenberg
2043,J.E. Thomas
2044,Tom Masters
2045,John Bunyan
2046,William H. McNeill
2047,Roy Hudd
2048,Patrick O'Connell
2049,Sally Potter
2050,Lou Marinoff
2051,Karen Harper
2052,Rebecca Morrill
2053,Leonard Maltin
2054,Justina Robson
2055,Marcia Muller
2056,Cynthia Palmer
2057,Gregory Maguire
2058,Indu Sundaresan
2059,Barbara Cohen
2060,Robert L. Wolke
2061,Monte Cook
2062,Prunella Scales
2063,Susan Ring
2064,Peter Occhiogrosso
2065,Katharine Washburn
2066,John J. Richetti
2067,Primo Levi
2068,Kurt Reighley
2069,D'Israeli
2070,Tamora Pierce
2071,Carolly Erickson
2072,Alister E. McGrath
2073,Elizabeth Hillman Waterston
2074,Peter Kreeft
2075,Samantha Bornemann
2076,Cheryl Walker
2077,Paul  Collins
2078,Hermann Hesse
2079,James Daley
2080,Brian  Doyle
2081,David Gates
2082,Ken Goldman
2083,Elaine Barbieri
2084,James H. Ford
2085,David        Young
2086,Carol Phillips
2087,Lala Okamoto
2088,橋口 たかし
2089,Parvis Emad
2090,Abdul-Karim Mustapha
2091,Lyle Wesley Dorsett
2092,Susan Carroll
2093,Henry Nash Smith
2094,Amy L. Marsland
2095,John Colapinto
2096,Scott Zrubeck
2097,Frederick P. Lenz
2098,Georg Wilhelm Friedrich Hegel
2099,Bob Walters
2100,Lorna Raver
2101,Валериан Альбанов
2102,Masakazu Katsura
2103,Mary McBride
2104,Robin Gillespie
2105,Matthew J. Bruccoli
2106,Geneviève
2107,Kimberly Raye
2108,Frank Warren
2109,Jonathan Safran Foer
2110,John Paul Riquelme
2111,David Loftus
2112,Esther Schor
2113,W.H.D. Rouse
2114,Don Shula
2115,Tony Kushner
2116,Stefano Benni
2117,Tony Harris
2118,Susanne Woods
2119,Ian Ogilvy
2120,Loung Ung
2121,Douglas Downing
2122,Barbara E. Martin
2123,Mark T. Conard
2124,Joachim Körber
2125,Joan Goldstein
2126,Jean-Daniel Brèque
2127,Richard Elman
2128,Kent Williams
2129,Julia Glass
2130,Amanda Hemingway
2131,Tara  McPherson
2132,James Wallace
2133,Jillian Hunter
2134,Nick Rennison
2135,Harriet Lerner
2136,Susan Sizemore
2137,Theodore Schick Jr.
2138,Terry Goodkind
2139,Francine Kass
2140,Ann Rinaldi
2141,Paul Coughlin
2142,Nancy J. Smith
2143,Elise Juska
2144,Edwin A. Abbott
2145,Karen Hesse
2146,Shirley Hazzard
2147,Jeffrey Fisher
2148,Larry Dean Benson
2149,Lance Armstrong
2150,Charles Mackay
2151,Andrew Pepoy
2152,Cara Lockwood
2153,Theodor Sologub
2154,Philip B. Meggs
2155,Lorelei King
2156,Joshua Elliott
2157,Malcolm Jones III
2158,Chaosium Inc.
2159,Edwin Page
2160,Kathi Christen
2161,Robert A. Johnson
2162,Louise M. Bishop
2163,Marc Vietor
2164,Jan Maxwell
2165,Philip Levine
2166,Phillip Mallett
2167,Mary J. Gregor
2168,Sanyika Shakur
2169,Jerry Grandinetti
2170,John Marco
2171,Linda Sunshine
2172,Jincy Willett
2173,David Baker
2174,T. Taylor Bruce
2175,Phillip R. Burger
2176,Christopher Wynne
2177,Patrick Nobes
2178,Barbara Cooney
2179,Brock Thoene
2180,Xavier Pàmies
2181,Christopher Caswell
2182,Tamara Thorne
2183,Eliot Weinberger
2184,Guillermo Solana
2185,Jo Ann Ooiman Robinson
